"nome","uf","ano","imuno","cobertura","mun_uf"
" PARA"," Pará",2020,"Meningococo C",65.3,"UF"
" PARA"," Pará",2020,"Hepatite B",56.13,"UF"
" PARA"," Pará",2020,"Penta",56.13,"UF"
" PARA"," Pará",2020,"Pneumocócica",69.46,"UF"
" PARA"," Pará",2020,"Poliomielite",59.78,"UF"
" PARA"," Pará",2020,"Poliomielite 4 anos",36.23,"UF"
" PARA"," Pará",2020,"Febre Amarela",49.46,"UF"
" PARA"," Pará",2020,"Hepatite A",59.07,"UF"
" PARA"," Pará",2020,"Pneumocócica(1º ref)",61.72,"UF"
" PARA"," Pará",2020,"Meningococo C (1º ref)",62,"UF"
" PARA"," Pará",2020,"Poliomielite(1º ref)",51.98,"UF"
" PARA"," Pará",2020,"Tríplice Viral  D1",62.39,"UF"
" PARA"," Pará",2020,"Tríplice Viral  D2",54.79,"UF"
" PARA"," Pará",2020,"Tetra Viral(SRC+VZ)",46.49,"UF"
" PARA"," Pará",2020,"DTP REF (4 e 6 anos)",45.26,"UF"
" PARA"," Pará",2020,"Tríplice Bacteriana(DTP)(1º ref)",56.02,"UF"
" PARA"," Pará",2020,"Dupla adulto e tríplice acelular gestante",32.52,"UF"
" PARA"," Pará",2020,"dTpa gestante",45.63,"UF"
" PARA"," Pará",2020,"Varicela",54.22,"UF"
" PARA"," Pará",2020,"Total",55.48,"UF"
" AMAPA"," Amapá",2020,"BCG",90.67,"UF"
" AMAPA"," Amapá",2020,"Hepatite B  em crianças até 30 dias",83.38,"UF"
" AMAPA"," Amapá",2020,"Rotavírus Humano",47.96,"UF"
" AMAPA"," Amapá",2020,"Meningococo C",49.8,"UF"
" AMAPA"," Amapá",2020,"Hepatite B",39.78,"UF"
" AMAPA"," Amapá",2020,"Penta",39.78,"UF"
" AMAPA"," Amapá",2020,"Pneumocócica",50.06,"UF"
" AMAPA"," Amapá",2020,"Poliomielite",42.68,"UF"
" AMAPA"," Amapá",2020,"Poliomielite 4 anos",29.64,"UF"
" AMAPA"," Amapá",2020,"Febre Amarela",37.41,"UF"
" AMAPA"," Amapá",2020,"Hepatite A",44.59,"UF"
" AMAPA"," Amapá",2020,"Pneumocócica(1º ref)",47,"UF"
" AMAPA"," Amapá",2020,"Meningococo C (1º ref)",46.83,"UF"
" AMAPA"," Amapá",2020,"Poliomielite(1º ref)",37.57,"UF"
" AMAPA"," Amapá",2020,"Tríplice Viral  D1",52.54,"UF"
" AMAPA"," Amapá",2020,"Tríplice Viral  D2",37.54,"UF"
" AMAPA"," Amapá",2020,"Tetra Viral(SRC+VZ)",27.72,"UF"
" AMAPA"," Amapá",2020,"DTP REF (4 e 6 anos)",42.36,"UF"
" AMAPA"," Amapá",2020,"Tríplice Bacteriana(DTP)(1º ref)",42.34,"UF"
" AMAPA"," Amapá",2020,"Dupla adulto e tríplice acelular gestante",23.89,"UF"
" AMAPA"," Amapá",2020,"dTpa gestante",29,"UF"
" AMAPA"," Amapá",2020,"Varicela",38.16,"UF"
" AMAPA"," Amapá",2020,"Total",44.63,"UF"
" TOCANTINS"," Tocantins",2020,"BCG",91.95,"UF"
" TOCANTINS"," Tocantins",2020,"Hepatite B  em crianças até 30 dias",89.44,"UF"
" TOCANTINS"," Tocantins",2020,"Rotavírus Humano",84.12,"UF"
" TOCANTINS"," Tocantins",2020,"Meningococo C",86.8,"UF"
" TOCANTINS"," Tocantins",2020,"Hepatite B",87.67,"UF"
" TOCANTINS"," Tocantins",2020,"Penta",87.67,"UF"
" TOCANTINS"," Tocantins",2020,"Pneumocócica",89.5,"UF"
" TOCANTINS"," Tocantins",2020,"Poliomielite",84.42,"UF"
" TOCANTINS"," Tocantins",2020,"Poliomielite 4 anos",73.11,"UF"
" TOCANTINS"," Tocantins",2020,"Febre Amarela",71.63,"UF"
" TOCANTINS"," Tocantins",2020,"Hepatite A",83.15,"UF"
" TOCANTINS"," Tocantins",2020,"Pneumocócica(1º ref)",86.36,"UF"
" TOCANTINS"," Tocantins",2020,"Meningococo C (1º ref)",87.16,"UF"
" TOCANTINS"," Tocantins",2020,"Poliomielite(1º ref)",79.24,"UF"
" TOCANTINS"," Tocantins",2020,"Tríplice Viral  D1",82.48,"UF"
" TOCANTINS"," Tocantins",2020,"Tríplice Viral  D2",68.52,"UF"
" TOCANTINS"," Tocantins",2020,"Tetra Viral(SRC+VZ)",55.31,"UF"
" TOCANTINS"," Tocantins",2020,"DTP REF (4 e 6 anos)",77.48,"UF"
" TOCANTINS"," Tocantins",2020,"Tríplice Bacteriana(DTP)(1º ref)",90.65,"UF"
" TOCANTINS"," Tocantins",2020,"Dupla adulto e tríplice acelular gestante",17,"UF"
" TOCANTINS"," Tocantins",2020,"dTpa gestante",68.69,"UF"
" TOCANTINS"," Tocantins",2020,"Varicela",73.91,"UF"
" TOCANTINS"," Tocantins",2020,"Total",78.03,"UF"
" MARANHAO"," Maranhão",2020,"BCG",65.81,"UF"
" MARANHAO"," Maranhão",2020,"Hepatite B  em crianças até 30 dias",59.86,"UF"
" MARANHAO"," Maranhão",2020,"Rotavírus Humano",62.25,"UF"
" MARANHAO"," Maranhão",2020,"Meningococo C",63.79,"UF"
" MARANHAO"," Maranhão",2020,"Hepatite B",51.89,"UF"
" MARANHAO"," Maranhão",2020,"Penta",51.89,"UF"
" MARANHAO"," Maranhão",2020,"Pneumocócica",68.37,"UF"
" MARANHAO"," Maranhão",2020,"Poliomielite",60.91,"UF"
" MARANHAO"," Maranhão",2020,"Poliomielite 4 anos",35.41,"UF"
" MARANHAO"," Maranhão",2020,"Febre Amarela",51.82,"UF"
" MARANHAO"," Maranhão",2020,"Hepatite A",58.67,"UF"
" MARANHAO"," Maranhão",2020,"Pneumocócica(1º ref)",60.73,"UF"
" MARANHAO"," Maranhão",2020,"Meningococo C (1º ref)",61.13,"UF"
" MARANHAO"," Maranhão",2020,"Poliomielite(1º ref)",52,"UF"
" MARANHAO"," Maranhão",2020,"Tríplice Viral  D1",64.27,"UF"
" MARANHAO"," Maranhão",2020,"Tríplice Viral  D2",45.73,"UF"
" MARANHAO"," Maranhão",2020,"Tetra Viral(SRC+VZ)",1.97,"UF"
" MARANHAO"," Maranhão",2020,"DTP REF (4 e 6 anos)",41.59,"UF"
" MARANHAO"," Maranhão",2020,"Tríplice Bacteriana(DTP)(1º ref)",54.15,"UF"
" MARANHAO"," Maranhão",2020,"Dupla adulto e tríplice acelular gestante",25.96,"UF"
" MARANHAO"," Maranhão",2020,"dTpa gestante",38.1,"UF"
" MARANHAO"," Maranhão",2020,"Varicela",52.21,"UF"
" MARANHAO"," Maranhão",2020,"Total",51.31,"UF"
" PIAUI"," Piauí",2020,"BCG",79.79,"UF"
" PIAUI"," Piauí",2020,"Hepatite B  em crianças até 30 dias",75.62,"UF"
" PIAUI"," Piauí",2020,"Rotavírus Humano",74.04,"UF"
" PIAUI"," Piauí",2020,"Meningococo C",76.51,"UF"
" PIAUI"," Piauí",2020,"Hepatite B",62.17,"UF"
" PIAUI"," Piauí",2020,"Penta",62.17,"UF"
" PIAUI"," Piauí",2020,"Pneumocócica",79.61,"UF"
" PIAUI"," Piauí",2020,"Poliomielite",72.96,"UF"
" PIAUI"," Piauí",2020,"Poliomielite 4 anos",59.9,"UF"
" PIAUI"," Piauí",2020,"Febre Amarela",63.57,"UF"
" PIAUI"," Piauí",2020,"Hepatite A",75.08,"UF"
" PIAUI"," Piauí",2020,"Pneumocócica(1º ref)",75.48,"UF"
" PIAUI"," Piauí",2020,"Meningococo C (1º ref)",77.02,"UF"
" PIAUI"," Piauí",2020,"Poliomielite(1º ref)",70.09,"UF"
" PIAUI"," Piauí",2020,"Tríplice Viral  D1",78.47,"UF"
" PIAUI"," Piauí",2020,"Tríplice Viral  D2",53.25,"UF"
" PIAUI"," Piauí",2020,"Tetra Viral(SRC+VZ)",5.76,"UF"
" PIAUI"," Piauí",2020,"DTP REF (4 e 6 anos)",65.65,"UF"
" PIAUI"," Piauí",2020,"Tríplice Bacteriana(DTP)(1º ref)",73.65,"UF"
" PIAUI"," Piauí",2020,"Dupla adulto e tríplice acelular gestante",27.29,"UF"
" PIAUI"," Piauí",2020,"dTpa gestante",53.57,"UF"
" PIAUI"," Piauí",2020,"Varicela",73.45,"UF"
" PIAUI"," Piauí",2020,"Total",65.64,"UF"
" CEARA"," Ceará",2020,"BCG",70.22,"UF"
" CEARA"," Ceará",2020,"Hepatite B  em crianças até 30 dias",64.78,"UF"
" CEARA"," Ceará",2020,"Rotavírus Humano",90.49,"UF"
" CEARA"," Ceará",2020,"Meningococo C",91.99,"UF"
" CEARA"," Ceará",2020,"Hepatite B",84.58,"UF"
" CEARA"," Ceará",2020,"Penta",84.58,"UF"
" CEARA"," Ceará",2020,"Pneumocócica",95.25,"UF"
" CEARA"," Ceará",2020,"Poliomielite",88.42,"UF"
" CEARA"," Ceará",2020,"Poliomielite 4 anos",70.46,"UF"
" CEARA"," Ceará",2020,"Febre Amarela",9.83,"UF"
" CEARA"," Ceará",2020,"Hepatite A",85.83,"UF"
" CEARA"," Ceará",2020,"Pneumocócica(1º ref)",73.16,"UF"
" CEARA"," Ceará",2020,"Meningococo C (1º ref)",87.91,"UF"
" CEARA"," Ceará",2020,"Poliomielite(1º ref)",79.33,"UF"
" CEARA"," Ceará",2020,"Tríplice Viral  D1",91.75,"UF"
" CEARA"," Ceará",2020,"Tríplice Viral  D2",73.36,"UF"
" CEARA"," Ceará",2020,"Tetra Viral(SRC+VZ)",2.56,"UF"
" CEARA"," Ceará",2020,"DTP REF (4 e 6 anos)",79.08,"UF"
" CEARA"," Ceará",2020,"Tríplice Bacteriana(DTP)(1º ref)",90.08,"UF"
" CEARA"," Ceará",2020,"Dupla adulto e tríplice acelular gestante",41.54,"UF"
" CEARA"," Ceará",2020,"dTpa gestante",54.01,"UF"
" CEARA"," Ceará",2020,"Varicela",85.51,"UF"
" CEARA"," Ceará",2020,"Total",72.92,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"BCG",85.15,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Hepatite B  em crianças até 30 dias",80.47,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Rotavírus Humano",74.21,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Meningococo C",75.1,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Hepatite B",67.87,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Penta",67.87,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Pneumocócica",78.29,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Poliomielite",70.58,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Poliomielite 4 anos",59.6,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Febre Amarela",3.04,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Hepatite A",72.63,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Pneumocócica(1º ref)",74.17,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Meningococo C (1º ref)",73.88,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Poliomielite(1º ref)",66.55,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Tríplice Viral  D1",79.02,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Tríplice Viral  D2",56.09,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Tetra Viral(SRC+VZ)",6.63,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"DTP REF (4 e 6 anos)",66.72,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Tríplice Bacteriana(DTP)(1º ref)",71.84,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Dupla adulto e tríplice acelular gestante",25.07,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"dTpa gestante",51.53,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Varicela",70.72,"UF"
" RIO GRANDE DO NORTE"," Rio Grande do Norte",2020,"Total",63.5,"UF"
" PARAIBA"," Paraíba",2020,"BCG",67.48,"UF"
" PARAIBA"," Paraíba",2020,"Hepatite B  em crianças até 30 dias",63.84,"UF"
" PARAIBA"," Paraíba",2020,"Rotavírus Humano",76.53,"UF"
" PARAIBA"," Paraíba",2020,"Meningococo C",76.81,"UF"
" PARAIBA"," Paraíba",2020,"Hepatite B",73.64,"UF"
" PARAIBA"," Paraíba",2020,"Penta",73.64,"UF"
" PARAIBA"," Paraíba",2020,"Pneumocócica",81.47,"UF"
" PARAIBA"," Paraíba",2020,"Poliomielite",73.77,"UF"
" PARAIBA"," Paraíba",2020,"Poliomielite 4 anos",57.37,"UF"
" PARAIBA"," Paraíba",2020,"Febre Amarela",13.62,"UF"
" PARAIBA"," Paraíba",2020,"Hepatite A",70.97,"UF"
" PARAIBA"," Paraíba",2020,"Pneumocócica(1º ref)",74.19,"UF"
" PARAIBA"," Paraíba",2020,"Meningococo C (1º ref)",74.25,"UF"
" PARAIBA"," Paraíba",2020,"Poliomielite(1º ref)",67.28,"UF"
" PARAIBA"," Paraíba",2020,"Tríplice Viral  D1",80.38,"UF"
" PARAIBA"," Paraíba",2020,"Tríplice Viral  D2",55.29,"UF"
" PARAIBA"," Paraíba",2020,"Tetra Viral(SRC+VZ)",6.39,"UF"
" PARAIBA"," Paraíba",2020,"DTP REF (4 e 6 anos)",60.07,"UF"
" PARAIBA"," Paraíba",2020,"Tríplice Bacteriana(DTP)(1º ref)",71.33,"UF"
" PARAIBA"," Paraíba",2020,"Dupla adulto e tríplice acelular gestante",25.01,"UF"
" PARAIBA"," Paraíba",2020,"dTpa gestante",47.94,"UF"
" PARAIBA"," Paraíba",2020,"Varicela",71.53,"UF"
" PARAIBA"," Paraíba",2020,"Total",62.3,"UF"
" PERNAMBUCO"," Pernambuco",2020,"BCG",79.28,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Hepatite B  em crianças até 30 dias",78.14,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Rotavírus Humano",73.76,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Meningococo C",75.4,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Hepatite B",70.73,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Penta",70.73,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Pneumocócica",78.4,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Poliomielite",72.78,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Poliomielite 4 anos",54.39,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Febre Amarela",27.85,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Hepatite A",70.5,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Pneumocócica(1º ref)",69.61,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Meningococo C (1º ref)",73.06,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Poliomielite(1º ref)",64.96,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Tríplice Viral  D1",79.18,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Tríplice Viral  D2",53.82,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Tetra Viral(SRC+VZ)",3.97,"UF"
" PERNAMBUCO"," Pernambuco",2020,"DTP REF (4 e 6 anos)",59.83,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Tríplice Bacteriana(DTP)(1º ref)",73.24,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Dupla adulto e tríplice acelular gestante",28.09,"UF"
" PERNAMBUCO"," Pernambuco",2020,"dTpa gestante",53.51,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Varicela",71.01,"UF"
" PERNAMBUCO"," Pernambuco",2020,"Total",62.9,"UF"
" ALAGOAS"," Alagoas",2020,"BCG",72.15,"UF"
" ALAGOAS"," Alagoas",2020,"Hepatite B  em crianças até 30 dias",63.98,"UF"
" ALAGOAS"," Alagoas",2020,"Rotavírus Humano",76.22,"UF"
" ALAGOAS"," Alagoas",2020,"Meningococo C",76.3,"UF"
" ALAGOAS"," Alagoas",2020,"Hepatite B",77.56,"UF"
" ALAGOAS"," Alagoas",2020,"Penta",77.56,"UF"
" ALAGOAS"," Alagoas",2020,"Pneumocócica",80.94,"UF"
" ALAGOAS"," Alagoas",2020,"Poliomielite",74.4,"UF"
" ALAGOAS"," Alagoas",2020,"Poliomielite 4 anos",51.41,"UF"
" ALAGOAS"," Alagoas",2020,"Febre Amarela",8.91,"UF"
" ALAGOAS"," Alagoas",2020,"Hepatite A",72.24,"UF"
" ALAGOAS"," Alagoas",2020,"Pneumocócica(1º ref)",73.5,"UF"
" ALAGOAS"," Alagoas",2020,"Meningococo C (1º ref)",73.95,"UF"
" ALAGOAS"," Alagoas",2020,"Poliomielite(1º ref)",67.52,"UF"
" ALAGOAS"," Alagoas",2020,"Tríplice Viral  D1",82.56,"UF"
" ALAGOAS"," Alagoas",2020,"Tríplice Viral  D2",55.5,"UF"
" ALAGOAS"," Alagoas",2020,"Tetra Viral(SRC+VZ)",6.02,"UF"
" ALAGOAS"," Alagoas",2020,"DTP REF (4 e 6 anos)",52.3,"UF"
" ALAGOAS"," Alagoas",2020,"Tríplice Bacteriana(DTP)(1º ref)",80.67,"UF"
" ALAGOAS"," Alagoas",2020,"Dupla adulto e tríplice acelular gestante",22.97,"UF"
" ALAGOAS"," Alagoas",2020,"dTpa gestante",45.02,"UF"
" ALAGOAS"," Alagoas",2020,"Varicela",72.11,"UF"
" ALAGOAS"," Alagoas",2020,"Total",62,"UF"
" SERGIPE"," Sergipe",2020,"BCG",77.85,"UF"
" SERGIPE"," Sergipe",2020,"Hepatite B  em crianças até 30 dias",77.06,"UF"
" SERGIPE"," Sergipe",2020,"Rotavírus Humano",71.87,"UF"
" SERGIPE"," Sergipe",2020,"Meningococo C",72.57,"UF"
" SERGIPE"," Sergipe",2020,"Hepatite B",73.92,"UF"
" SERGIPE"," Sergipe",2020,"Penta",73.92,"UF"
" SERGIPE"," Sergipe",2020,"Pneumocócica",74.53,"UF"
" SERGIPE"," Sergipe",2020,"Poliomielite",71.62,"UF"
" SERGIPE"," Sergipe",2020,"Poliomielite 4 anos",54.61,"UF"
" SERGIPE"," Sergipe",2020,"Febre Amarela",0.94,"UF"
" SERGIPE"," Sergipe",2020,"Hepatite A",67.2,"UF"
" SERGIPE"," Sergipe",2020,"Pneumocócica(1º ref)",67.18,"UF"
" SERGIPE"," Sergipe",2020,"Meningococo C (1º ref)",70.19,"UF"
" SERGIPE"," Sergipe",2020,"Poliomielite(1º ref)",61.43,"UF"
" SERGIPE"," Sergipe",2020,"Tríplice Viral  D1",76.21,"UF"
" SERGIPE"," Sergipe",2020,"Tríplice Viral  D2",61.52,"UF"
" SERGIPE"," Sergipe",2020,"Tetra Viral(SRC+VZ)",2.29,"UF"
" SERGIPE"," Sergipe",2020,"DTP REF (4 e 6 anos)",53.45,"UF"
" SERGIPE"," Sergipe",2020,"Tríplice Bacteriana(DTP)(1º ref)",66.48,"UF"
" SERGIPE"," Sergipe",2020,"Dupla adulto e tríplice acelular gestante",25.18,"UF"
" SERGIPE"," Sergipe",2020,"dTpa gestante",37.04,"UF"
" SERGIPE"," Sergipe",2020,"Varicela",68.52,"UF"
" SERGIPE"," Sergipe",2020,"Total",60.12,"UF"
" BAHIA"," Bahia",2020,"BCG",78.43,"UF"
" BAHIA"," Bahia",2020,"Hepatite B  em crianças até 30 dias",73.16,"UF"
" BAHIA"," Bahia",2020,"Rotavírus Humano",72.25,"UF"
" BAHIA"," Bahia",2020,"Meningococo C",73.88,"UF"
" BAHIA"," Bahia",2020,"Hepatite B",69.61,"UF"
" BAHIA"," Bahia",2020,"Penta",69.61,"UF"
" BAHIA"," Bahia",2020,"Pneumocócica",77.56,"UF"
" BAHIA"," Bahia",2020,"Poliomielite",70.86,"UF"
" BAHIA"," Bahia",2020,"Poliomielite 4 anos",48.25,"UF"
" BAHIA"," Bahia",2020,"Febre Amarela",62.19,"UF"
" BAHIA"," Bahia",2020,"Hepatite A",69.02,"UF"
" BAHIA"," Bahia",2020,"Pneumocócica(1º ref)",67.72,"UF"
" BAHIA"," Bahia",2020,"Meningococo C (1º ref)",71.97,"UF"
" BAHIA"," Bahia",2020,"Poliomielite(1º ref)",58.78,"UF"
" BAHIA"," Bahia",2020,"Tríplice Viral  D1",79.72,"UF"
" BAHIA"," Bahia",2020,"Tríplice Viral  D2",55.54,"UF"
" BAHIA"," Bahia",2020,"Tetra Viral(SRC+VZ)",4.8,"UF"
" BAHIA"," Bahia",2020,"DTP REF (4 e 6 anos)",55.06,"UF"
" BAHIA"," Bahia",2020,"Tríplice Bacteriana(DTP)(1º ref)",67.7,"UF"
" BAHIA"," Bahia",2020,"Dupla adulto e tríplice acelular gestante",18.39,"UF"
" BAHIA"," Bahia",2020,"dTpa gestante",39.25,"UF"
" BAHIA"," Bahia",2020,"Varicela",70.51,"UF"
" BAHIA"," Bahia",2020,"Total",61.62,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"BCG",83.14,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Hepatite B  em crianças até 30 dias",75.73,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Rotavírus Humano",88.18,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Meningococo C",87.1,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Hepatite B",89,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Penta",89,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Pneumocócica",89.47,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Poliomielite",86.61,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Poliomielite 4 anos",79.03,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Febre Amarela",80.97,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Hepatite A",89.83,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Pneumocócica(1º ref)",80.79,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Meningococo C (1º ref)",86.3,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Poliomielite(1º ref)",83.12,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Tríplice Viral  D1",93.11,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Tríplice Viral  D2",77.12,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Tetra Viral(SRC+VZ)",3.03,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"DTP REF (4 e 6 anos)",85.72,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Tríplice Bacteriana(DTP)(1º ref)",92.35,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Dupla adulto e tríplice acelular gestante",24.02,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"dTpa gestante",53.16,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Varicela",90,"UF"
" MINAS GERAIS"," Minas Gerais",2020,"Total",78.29,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"BCG",86.84,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Hepatite B  em crianças até 30 dias",69.73,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Rotavírus Humano",81.78,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Meningococo C",84.42,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Hepatite B",87.37,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Penta",87.37,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Pneumocócica",86.28,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Poliomielite",81.66,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Poliomielite 4 anos",78.6,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Febre Amarela",64.74,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Hepatite A",83.12,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Pneumocócica(1º ref)",79.61,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Meningococo C (1º ref)",80.92,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Poliomielite(1º ref)",72.55,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Tríplice Viral  D1",87.81,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Tríplice Viral  D2",71.16,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Tetra Viral(SRC+VZ)",1.37,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"DTP REF (4 e 6 anos)",93.39,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Tríplice Bacteriana(DTP)(1º ref)",82.29,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Dupla adulto e tríplice acelular gestante",41.56,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"dTpa gestante",60.19,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Varicela",78.41,"UF"
" ESPIRITO SANTO"," Espírito Santo",2020,"Total",75.47,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"BCG",64.06,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Hepatite B  em crianças até 30 dias",44.95,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Rotavírus Humano",58.22,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Meningococo C",58.5,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Hepatite B",57.2,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Penta",57.2,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Pneumocócica",61.54,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Poliomielite",56.84,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Poliomielite 4 anos",50.3,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Febre Amarela",41.19,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Hepatite A",54.02,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Pneumocócica(1º ref)",53.45,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Meningococo C (1º ref)",54.7,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Poliomielite(1º ref)",47.53,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Tríplice Viral  D1",61.61,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Tríplice Viral  D2",41.25,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Tetra Viral(SRC+VZ)",12.36,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"DTP REF (4 e 6 anos)",53.02,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Tríplice Bacteriana(DTP)(1º ref)",48.64,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Dupla adulto e tríplice acelular gestante",12.13,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"dTpa gestante",35.78,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Varicela",60.84,"UF"
" RIO DE JANEIRO"," Rio de Janeiro",2020,"Total",49.33,"UF"
" SAO PAULO"," São Paulo",2020,"BCG",71.45,"UF"
" SAO PAULO"," São Paulo",2020,"Hepatite B  em crianças até 30 dias",53.95,"UF"
" SAO PAULO"," São Paulo",2020,"Rotavírus Humano",81.78,"UF"
